sks223a	20		100	0.8	0.3	4442.0	0.074
sks224a	20		100	0.8	0.3	3855.0	0.073
sks225a	20		100	0.8	0.3	4066.0	0.073
sks226a	20		100	0.8	0.3	3084.0	0.074
sks227a	20		100	0.8	0.3	2048.0	0.073
sks228a	20		100	0.8	0.3	2288.0	0.071
sks232a	20		100	0.8	0.3	4550.0	0.071
sks233a	20		100	0.8	0.3	4625.0	0.073
sks234a	20		100	0.8	0.3	5060.0	0.072
sks235a	20		100	0.8	0.3	3118.0	0.072
sks236a	20		100	0.8	0.3	3152.0	0.071
sks237a	20		100	0.8	0.3	1993.0	0.071
sks238a	20		100	0.8	0.3	1878.0	0.071
sks242a	20		100	0.8	0.3	3206.0	0.073
sks243a	20		100	0.8	0.3	2795.0	0.072
sks244a	20		100	0.8	0.3	2266.0	0.072
sks245a	20		100	0.8	0.3	2313.0	0.072
sks246a	20		100	0.8	0.3	1697.0	0.072
sks247a	20		100	0.8	0.3	1590.0	0.071
sks248a	20		100	0.8	0.3	1996.0	0.072
sks252a	20		100	0.8	0.3	4213.0	0.073
sks253a	20		100	0.8	0.3	3106.0	0.074
sks254a	20		100	0.8	0.3	2818.0	0.083
sks255a	20		100	0.8	0.3	2453.0	0.076
sks256a	20		100	0.8	0.3	2232.0	0.079
sks257a	20		100	0.8	0.3	1293.0	0.077
sks258a	20		100	0.8	0.3	1248.0	0.078
sks262a	20		100	0.8	0.3	4120.0	0.078
sks263a	20		100	0.8	0.3	3056.0	0.073
sks264a	20		100	0.8	0.3	2438.0	0.073
sks265a	20		100	0.8	0.3	2720.0	0.075
sks266a	20		100	0.8	0.3	1418.0	0.075
sks267a	20		100	0.8	0.3	1292.0	0.073
sks268a	20		100	0.8	0.3	732.0	0.072
sks272a	20		100	0.8	0.3	3107.0	0.072
sks273a	20		100	0.8	0.3	2975.0	0.073
sks274a	20		100	0.8	0.3	2736.0	0.079
sks275a	20		100	0.8	0.3	4894.0	0.075
sks276a	20		100	0.8	0.3	1840.0	0.072
sks277a	20		100	0.8	0.3	2812.0	0.074
sks278a	20		100	0.8	0.3	3014.0	0.075
sks282a	20		100	0.8	0.3	4348.0	0.073
sks283a	20		100	0.8	0.3	3252.0	0.075
sks284a	20		100	0.8	0.3	3851.0	0.073
sks285a	20		100	0.8	0.3	4452.0	0.073
sks286a	20		100	0.8	0.3	5206.0	0.072
sks287a	20		100	0.8	0.3	3166.0	0.071
sks288a	20		100	0.8	0.3	3475.0	0.07
sks322a	30		100	0.8	0.3	12282.0	0.095
sks323a	30		100	0.8	0.3	9652.0	0.093
sks324a	30		100	0.8	0.3	10854.0	0.096
sks325a	30		100	0.8	0.3	7595.0	0.096
sks326a	30		100	0.8	0.3	7247.0	0.095
sks327a	30		100	0.8	0.3	5846.0	0.094
sks328a	30		100	0.8	0.3	4447.0	0.094
sks332a	30		100	0.8	0.3	9166.0	0.092
sks333a	30		100	0.8	0.3	8375.0	0.091
sks334a	30		100	0.8	0.3	6797.0	0.092
sks335a	30		100	0.8	0.3	10082.0	0.079
sks336a	30		100	0.8	0.3	8267.0	0.109
sks337a	30		100	0.8	0.3	5205.0	0.093
sks338a	30		100	0.8	0.3	6711.0	0.093
sks342a	30		100	0.8	0.3	9283.0	0.095
sks343a	30		100	0.8	0.3	7089.0	0.094
sks344a	30		100	0.8	0.3	5411.0	0.09
sks345a	30		100	0.8	0.3	7235.0	0.093
sks346a	30		100	0.8	0.3	3683.0	0.092
sks347a	30		100	0.8	0.3	4095.0	0.091
sks348a	30		100	0.8	0.3	5699.0	0.089
sks352a	30		100	0.8	0.3	7801.0	0.091
sks353a	30		100	0.8	0.3	7542.0	0.1
sks354a	30		100	0.8	0.3	4357.0	0.094
sks355a	30		100	0.8	0.3	7173.0	0.091
sks356a	30		100	0.8	0.3	3189.0	0.103
sks357a	30		100	0.8	0.3	3693.0	0.096
sks358a	30		100	0.8	0.3	3219.0	0.092
sks362a	30		100	0.8	0.3	6875.0	0.092
sks363a	30		100	0.8	0.3	5059.0	0.092
sks364a	30		100	0.8	0.3	5519.0	0.09
sks365a	30		100	0.8	0.3	3896.0	0.092
sks366a	30		100	0.8	0.3	4558.0	0.09
sks367a	30		100	0.8	0.3	2551.0	0.09
sks368a	30		100	0.8	0.3	3293.0	0.092
sks372a	30		100	0.8	0.3	10546.0	0.089
sks373a	30		100	0.8	0.3	6207.0	0.093
sks374a	30		100	0.8	0.3	6673.0	0.093
sks375a	30		100	0.8	0.3	6074.0	0.093
sks376a	30		100	0.8	0.3	6954.0	0.091
sks377a	30		100	0.8	0.3	5794.0	0.094
sks378a	30		100	0.8	0.3	8006.0	0.09
sks382a	30		100	0.8	0.3	11223.0	0.092
sks383a	30		100	0.8	0.3	11602.0	0.092
sks384a	30		100	0.8	0.3	8467.0	0.091
sks385a	30		100	0.8	0.3	9157.0	0.09
sks386a	30		100	0.8	0.3	9137.0	0.091
sks387a	30		100	0.8	0.3	10512.0	0.091
sks388a	30		100	0.8	0.3	11505.0	0.089
sks422a	40		100	0.8	0.3	25975.0	0.11
sks423a	40		100	0.8	0.3	18799.0	0.111
sks424a	40		100	0.8	0.3	16702.0	0.114
sks425a	40		100	0.8	0.3	12899.0	0.109
sks426a	40		100	0.8	0.3	13247.0	0.111
sks427a	40		100	0.8	0.3	11611.0	0.112
sks428a	40		100	0.8	0.3	7727.0	0.116
sks432a	40		100	0.8	0.3	14073.0	0.116
sks433a	40		100	0.8	0.3	19539.0	0.114
sks434a	40		100	0.8	0.3	14143.0	0.11
sks435a	40		100	0.8	0.3	13218.0	0.111
sks436a	40		100	0.8	0.3	10236.0	0.113
sks437a	40		100	0.8	0.3	10463.0	0.11
sks438a	40		100	0.8	0.3	6736.0	0.109
sks442a	40		100	0.8	0.3	14063.0	0.111
sks443a	40		100	0.8	0.3	16448.0	0.111
sks444a	40		100	0.8	0.3	10047.0	0.112
sks445a	40		100	0.8	0.3	13002.0	0.112
sks446a	40		100	0.8	0.3	7634.0	0.109
sks447a	40		100	0.8	0.3	8565.0	0.112
sks448a	40		100	0.8	0.3	7384.0	0.111
sks452a	40		100	0.8	0.3	12806.0	0.113
sks453a	40		100	0.8	0.3	14224.0	0.116
sks454a	40		100	0.8	0.3	8654.0	0.114
sks455a	40		100	0.8	0.3	7374.0	0.114
sks456a	40		100	0.8	0.3	7760.0	0.114
sks457a	40		100	0.8	0.3	3991.0	0.111
